user,item,ranks,norm_ranks,test_year
507,7528,,,2008
507,5789,,,2008
507,3382,,,2008
507,857,158.0,155.0,2008
507,3905,,,2008
507,7541,,,2008
507,7543,,,2008
507,7531,,,2008
507,7537,,,2008
507,7554,,,2008
508,7566,,,2008
508,4062,,,2008
508,7556,,,2008
508,7557,,,2008
508,7559,,,2008
508,7562,,,2008
508,7564,,,2008
508,7571,,,2008
508,7586,,,2008
508,7587,,,2008
510,288,31.0,31.0,2008
510,486,38.0,37.0,2008
510,680,345.0,343.0,2008
510,5236,,,2008
510,7613,,,2008
515,7662,,,2008
517,7683,,,2008
517,7689,,,2008
517,121,,,2008
517,1167,447.0,447.0,2008
517,1943,,,2008
517,6004,,,2008
517,7688,,,2008
517,7694,,,2008
519,917,18.0,18.0,2008
519,918,62.0,61.0,2008
519,1339,95.0,93.0,2008
521,537,101.0,101.0,2008
521,1043,363.0,362.0,2008
521,1186,774.0,772.0,2008
521,2840,259.0,258.0,2008
521,209,19.0,19.0,2008
521,6196,,,2008
529,5301,250.0,250.0,2008
529,1527,215.0,215.0,2008
529,4124,,,2008
529,7794,,,2008
529,7791,66.0,66.0,2008
529,7795,,,2008
529,7801,,,2008
529,6264,,,2008
529,7047,,,2008
529,7798,,,2008
529,7803,,,2008
529,7796,,,2008
539,1099,495.0,495.0,2008
541,5844,,,2008
541,1415,12.0,12.0,2008
541,1778,,,2008
541,4675,264.0,263.0,2008
541,5441,1609.0,1607.0,2008
541,728,8.0,8.0,2008
541,863,326.0,323.0,2008
541,1249,39.0,37.0,2008
541,3620,,,2008
541,1813,,,2008
541,2898,,,2008
541,7881,,,2008
543,65,54.0,54.0,2008
543,199,35.0,35.0,2008
543,7884,,,2008
544,7888,,,2008
544,691,,,2008
544,3411,1165.0,1165.0,2008
544,7895,,,2008
544,498,872.0,872.0,2008
544,1046,727.0,727.0,2008
544,5927,,,2008
544,7886,,,2008
544,7897,,,2008
544,5950,,,2008
545,291,343.0,343.0,2008
545,481,11.0,11.0,2008
545,408,,,2008
545,472,150.0,149.0,2008
545,966,70.0,69.0,2008
545,204,607.0,603.0,2008
545,490,46.0,45.0,2008
545,1863,,,2008
545,497,96.0,93.0,2008
545,377,127.0,123.0,2008
545,2956,,,2008
545,1854,34.0,33.0,2008
545,538,684.0,675.0,2008
545,4177,,,2008
545,488,301.0,294.0,2008
545,486,53.0,50.0,2008
545,6006,,,2008
545,173,822.0,810.0,2008
545,288,346.0,336.0,2008
545,191,,,2008
545,1186,803.0,790.0,2008
545,189,,,2008
545,371,,,2008
545,3859,6.0,6.0,2008
545,289,357.0,345.0,2008
545,3373,485.0,472.0,2008
545,680,358.0,345.0,2008
545,1179,61.0,56.0,2008
545,190,814.0,795.0,2008
545,1378,155.0,145.0,2008
545,403,157.0,146.0,2008
545,1246,84.0,77.0,2008
545,405,615.0,595.0,2008
545,518,815.0,791.0,2008
545,498,51.0,47.0,2008
545,333,342.0,327.0,2008
545,1377,134.0,123.0,2008
545,89,,,2008
545,2941,,,2008
546,1369,97.0,97.0,2008
546,4669,,,2008
546,2006,27.0,27.0,2008
546,1131,168.0,166.0,2008
546,188,96.0,95.0,2008
546,2654,77.0,76.0,2008
546,2772,,,2008
546,2963,104.0,100.0,2008
546,3280,843.0,837.0,2008
546,12,,,2008
546,2469,840.0,834.0,2008
546,5157,,,2008
546,5605,1633.0,1625.0,2008
546,7713,,,2008
546,7900,,,2008
546,7901,,,2008
546,3788,139.0,134.0,2008
546,4163,,,2008
546,1712,,,2008
546,7902,,,2008
546,1358,147.0,141.0,2008
546,1104,251.0,243.0,2008
546,953,28.0,27.0,2008
546,949,69.0,67.0,2008
546,923,56.0,54.0,2008
546,918,41.0,39.0,2008
546,841,142.0,132.0,2008
546,812,52.0,49.0,2008
546,176,350.0,335.0,2008
546,163,223.0,209.0,2008
546,152,71.0,65.0,2008
546,23,,,2008
546,2151,208.0,193.0,2008
546,7905,,,2008
548,7914,,,2008
548,1214,,,2008
548,1276,,,2008
548,6,,,2008
548,3806,,,2008
548,918,1422.0,1422.0,2008
548,1710,785.0,785.0,2008
548,4280,,,2008
548,3660,,,2008
548,3438,1206.0,1205.0,2008
548,7922,,,2008
548,1259,,,2008
548,188,1326.0,1324.0,2008
548,47,,,2008
548,841,634.0,634.0,2008
548,4266,,,2008
548,7920,,,2008
548,3,,,2008
550,7940,,,2008
563,8112,,,2008
563,575,,,2008
563,8121,,,2008
563,8110,1607.0,1607.0,2008
563,250,1750.0,1749.0,2008
563,4543,1832.0,1830.0,2008
563,2894,,,2008
563,8113,,,2008
563,1422,,,2008
563,8108,961.0,961.0,2008
563,8122,1605.0,1604.0,2008
563,569,,,2008
563,8119,,,2008
563,8114,,,2008
563,8120,,,2008
563,8111,1389.0,1388.0,2008
563,8123,,,2008
563,8118,,,2008
563,5660,493.0,493.0,2008
563,8124,,,2008
563,728,340.0,340.0,2008
563,580,1557.0,1553.0,2008
563,565,1863.0,1854.0,2008
563,8126,,,2008
563,2893,,,2008
563,8115,,,2008
563,581,,,2008
563,583,1118.0,1115.0,2008
563,3024,,,2008
563,7056,892.0,890.0,2008
563,2896,,,2008
563,1976,1388.0,1383.0,2008
563,582,,,2008
565,187,131.0,131.0,2008
566,707,30.0,30.0,2008
567,1378,258.0,258.0,2008
567,154,34.0,34.0,2008
567,217,1.0,1.0,2008
567,433,53.0,51.0,2008
567,683,133.0,130.0,2008
567,3693,514.0,509.0,2008
567,211,102.0,99.0,2008
568,8151,,,2008
571,67,105.0,105.0,2008
571,289,2.0,2.0,2008
571,229,368.0,366.0,2008
580,65,9.0,9.0,2008
580,8278,,,2008
580,8276,,,2008
580,8271,,,2008
580,8270,,,2008
580,8267,,,2008
580,8263,,,2008
580,8279,,,2008
580,5631,,,2008
580,5605,447.0,446.0,2008
580,5444,749.0,747.0,2008
580,6602,1842.0,1839.0,2008
580,4222,,,2008
580,512,448.0,446.0,2008
580,805,1817.0,1813.0,2008
580,4826,,,2008
580,1406,250.0,249.0,2008
580,808,1203.0,1198.0,2008
580,2398,419.0,417.0,2008
580,2775,744.0,739.0,2008
580,1470,820.0,813.0,2008
580,8280,1327.0,1318.0,2008
580,8268,,,2008
580,8269,,,2008
580,8273,,,2008
580,8274,,,2008
580,8275,,,2008
580,8262,,,2008
580,8272,,,2008
580,3670,,,2008
580,228,164.0,163.0,2008
581,265,254.0,254.0,2008
581,954,324.0,323.0,2008
581,1130,,,2008
581,3501,614.0,612.0,2008
581,8286,,,2008
581,157,105.0,105.0,2008
581,333,7.0,7.0,2008
583,2661,719.0,719.0,2008
583,816,,,2008
583,4891,,,2008
583,499,314.0,314.0,2008
583,808,234.0,234.0,2008
583,492,331.0,329.0,2008
584,718,194.0,194.0,2008
584,360,356.0,355.0,2008
584,5267,1958.0,1956.0,2008
584,8318,,,2008
584,8315,,,2008
585,1048,200.0,200.0,2008
586,1276,,,2008
586,4271,,,2008
586,8334,,,2008
586,8323,,,2008
586,8324,,,2008
586,8345,,,2008
587,710,,,2008
587,8347,,,2008
596,8388,,,2008
605,227,88.0,88.0,2008
605,606,,,2008
605,982,16.0,16.0,2008
605,8504,,,2008
605,8499,,,2008
605,412,25.0,24.0,2008
605,534,1539.0,1536.0,2008
605,961,603.0,600.0,2008
605,208,422.0,419.0,2008
606,52,285.0,285.0,2008
606,238,561.0,560.0,2008
606,1824,1070.0,1068.0,2008
606,418,581.0,579.0,2008
606,964,431.0,430.0,2008
606,2594,,,2008
606,2654,1728.0,1723.0,2008
611,1062,133.0,133.0,2008
613,8590,,,2008
614,182,619.0,619.0,2008
614,6249,38.0,38.0,2008
614,500,92.0,91.0,2008
620,889,459.0,459.0,2008
620,288,31.0,31.0,2008
623,4366,,,2008
624,1378,1932.0,1932.0,2008
624,8422,33.0,33.0,2008
624,418,1454.0,1453.0,2008
629,225,22.0,22.0,2008
629,422,,,2008
629,439,218.0,217.0,2008
629,154,5.0,5.0,2008
633,3032,1935.0,1935.0,2008
636,265,254.0,254.0,2008
636,288,31.0,31.0,2008
636,959,55.0,54.0,2008
636,8758,,,2008
637,8770,,,2008
637,7214,,,2008
638,299,39.0,39.0,2008
639,8777,,,2008
641,297,,,2008
641,481,402.0,402.0,2008
641,536,231.0,231.0,2008
641,1186,774.0,772.0,2008
641,3919,,,2008
641,6859,,,2008
641,1047,197.0,197.0,2008
641,405,1837.0,1833.0,2008
641,3684,,,2008
641,1246,308.0,306.0,2008
641,2150,,,2008
641,5729,,,2008
641,8796,,,2008
641,8797,,,2008
643,971,359.0,359.0,2008
643,8826,,,2008
650,329,223.0,223.0,2008
650,8883,,,2008
650,89,,,2008
650,498,37.0,37.0,2008
650,6008,,,2008
655,8966,,,2008
656,8989,,,2008
656,4180,,,2008
656,2936,11.0,11.0,2008
656,227,291.0,290.0,2008
656,2554,41.0,40.0,2008
656,2784,,,2008
656,8990,,,2008
656,8991,1311.0,1308.0,2008
657,486,781.0,781.0,2008
659,322,64.0,64.0,2008
659,467,53.0,53.0,2008
659,787,77.0,75.0,2008
659,1596,,,2008
659,3570,,,2008
659,646,,,2008
659,293,35.0,35.0,2008
659,299,5.0,5.0,2008
659,543,,,2008
659,2376,,,2008
662,3753,394.0,394.0,2008
662,3749,1228.0,1227.0,2008
662,2840,2.0,2.0,2008
662,65,445.0,443.0,2008
662,9079,,,2008
662,3756,,,2008
662,3255,,,2008
662,1866,83.0,82.0,2008
662,9083,,,2008
662,1377,551.0,547.0,2008
662,1470,497.0,493.0,2008
662,501,342.0,340.0,2008
662,362,,,2008
662,342,420.0,416.0,2008
662,307,,,2008
662,291,823.0,815.0,2008
662,191,,,2008
662,171,1784.0,1774.0,2008
662,1375,358.0,355.0,2008
662,9084,1226.0,1216.0,2008
662,210,452.0,445.0,2008
662,4177,,,2008
662,4488,,,2008
664,9127,,,2008
664,196,1478.0,1478.0,2008
667,289,2.0,2.0,2008
667,793,,,2008
667,349,110.0,109.0,2008
668,1104,162.0,162.0,2008
668,705,,,2008
668,708,1579.0,1578.0,2008
670,1934,,,2008
670,9162,,,2008
670,1486,,,2008
670,4706,,,2008
670,5428,,,2008
670,546,,,2008
670,1400,,,2008
670,206,675.0,675.0,2008
670,1090,26.0,26.0,2008
670,1982,,,2008
673,3749,1230.0,1230.0,2008
673,726,,,2008
673,966,616.0,616.0,2008
673,1470,820.0,819.0,2008
673,3078,,,2008
675,296,170.0,170.0,2008
675,2102,,,2008
675,289,2.0,2.0,2008
675,323,,,2008
677,1264,,,2008
679,55,32.0,32.0,2008
679,791,30.0,30.0,2008
679,794,107.0,105.0,2008
679,523,6.0,6.0,2008
679,638,,,2008
679,89,,,2008
681,173,36.0,36.0,2008
681,9236,,,2008
681,9237,,,2008
681,9238,,,2008
681,374,346.0,345.0,2008
681,5089,917.0,915.0,2008
681,4,,,2008
681,8,1464.0,1461.0,2008
683,2937,,,2008
683,1083,107.0,107.0,2008
683,5833,75.0,75.0,2008
685,89,,,2008
685,2083,,,2008
685,1412,103.0,103.0,2008
685,964,1503.0,1502.0,2008
685,918,62.0,62.0,2008
685,856,541.0,539.0,2008
685,841,116.0,114.0,2008
685,718,194.0,191.0,2008
685,707,30.0,30.0,2008
685,706,84.0,82.0,2008
685,554,1686.0,1678.0,2008
685,2532,,,2008
685,517,73.0,71.0,2008
685,344,,,2008
685,234,202.0,195.0,2008
685,233,10.0,10.0,2008
685,226,89.0,84.0,2008
685,220,34.0,32.0,2008
685,212,135.0,126.0,2008
685,209,19.0,18.0,2008
685,206,210.0,197.0,2008
685,199,33.0,30.0,2008
685,198,47.0,42.0,2008
685,195,76.0,68.0,2008
685,512,448.0,431.0,2008
685,8945,1783.0,1762.0,2008
685,614,44.0,39.0,2008
686,1019,697.0,697.0,2008
686,1001,241.0,241.0,2008
686,1378,1060.0,1058.0,2008
686,49,,,2008
686,959,209.0,209.0,2008
686,965,1412.0,1408.0,2008
686,9261,,,2008
686,9262,,,2008
688,65,9.0,9.0,2008
688,511,32.0,31.0,2008
688,209,19.0,18.0,2008
688,349,110.0,107.0,2008
688,4818,,,2008
697,377,680.0,680.0,2008
697,5329,989.0,988.0,2008
697,151,34.0,34.0,2008
697,9358,,,2008
697,4865,44.0,43.0,2008
698,2047,822.0,822.0,2008
698,9364,,,2008
698,70,653.0,653.0,2008
698,518,140.0,140.0,2008
698,9368,,,2008
698,294,26.0,26.0,2008
698,1114,6.0,6.0,2008
698,265,104.0,102.0,2008
698,279,,,2008
698,295,11.0,10.0,2008
698,1921,,,2008
699,1132,60.0,60.0,2008
699,6541,,,2008
699,6957,,,2008
699,6959,78.0,77.0,2008
699,51,132.0,130.0,2008
699,98,131.0,129.0,2008
699,193,99.0,97.0,2008
699,993,93.0,91.0,2008
699,997,100.0,96.0,2008
699,998,98.0,95.0,2008
699,1013,105.0,99.0,2008
699,1892,59.0,59.0,2008
699,1899,309.0,299.0,2008
705,290,,,2008
705,257,49.0,49.0,2008
705,4747,,,2008
705,300,,,2008
708,1418,514.0,514.0,2008
713,289,2.0,2.0,2008
713,476,,,2008
714,9499,468.0,468.0,2008
714,9506,,,2008
714,9507,,,2008
715,1350,10.0,10.0,2008
715,1372,194.0,193.0,2008
715,920,28.0,27.0,2008
715,1358,73.0,71.0,2008
715,1369,58.0,56.0,2008
715,6273,,,2008
715,4331,31.0,29.0,2008
715,5485,,,2008
715,2342,167.0,162.0,2008
715,5694,,,2008
715,724,102.0,97.0,2008
715,3476,24.0,23.0,2008
715,5841,345.0,336.0,2008
715,9512,,,2008
715,957,6.0,6.0,2008
715,1338,19.0,17.0,2008
717,289,2.0,2.0,2008
717,903,121.0,120.0,2008
717,9517,,,2008
725,9557,,,2008
728,969,1.0,1.0,2008
728,1886,257.0,256.0,2008
729,1298,,,2008
729,2038,,,2008
729,9634,,,2008
730,9646,,,2008
733,4708,,,2008
735,922,354.0,354.0,2008
735,1360,182.0,182.0,2008
736,5254,1725.0,1725.0,2008
736,2226,,,2008
737,210,81.0,81.0,2008
737,475,279.0,278.0,2008
737,709,57.0,57.0,2008
737,1119,122.0,120.0,2008
737,436,40.0,40.0,2008
737,599,24.0,24.0,2008
738,1353,1900.0,1900.0,2008
739,270,,,2008
739,4260,588.0,588.0,2008
739,8756,,,2008
739,9700,,,2008
743,701,91.0,91.0,2008
743,2498,,,2008
743,3503,,,2008
743,3573,,,2008
743,3865,,,2008
743,898,658.0,657.0,2008
743,4118,366.0,365.0,2008
743,7414,,,2008
743,9747,1011.0,1008.0,2008
743,8504,,,2008
743,9745,,,2008
743,9734,,,2008
743,428,117.0,116.0,2008
743,1385,508.0,505.0,2008
743,5929,931.0,926.0,2008
745,4687,,,2008
745,9754,,,2008
745,9757,,,2008
745,1575,,,2008
746,830,353.0,353.0,2008
746,9761,,,2008
747,691,,,2008
747,779,8.0,8.0,2008
747,816,,,2008
747,829,,,2008
747,1181,108.0,107.0,2008
747,4948,,,2008
747,464,,,2008
747,2850,23.0,22.0,2008
747,4102,,,2008
747,4169,,,2008
747,9771,,,2008
747,9775,,,2008
747,4174,,,2008
747,7946,,,2008
747,9770,,,2008
747,9774,,,2008
751,278,,,2008
751,501,399.0,399.0,2008
751,1186,774.0,773.0,2008
751,1613,,,2008
751,2380,,,2008
751,4375,,,2008
751,6196,,,2008
751,9791,,,2008
751,234,202.0,202.0,2008
751,333,7.0,7.0,2008
751,863,630.0,627.0,2008
753,67,8.0,8.0,2008
753,951,600.0,599.0,2008
753,1248,,,2008
753,1810,207.0,206.0,2008
753,2350,,,2008
753,2859,,,2008
753,3576,,,2008
753,4024,568.0,566.0,2008
753,4165,,,2008
753,6292,,,2008
761,1878,121.0,121.0,2008
761,1099,396.0,395.0,2008
761,777,,,2008
761,3562,737.0,735.0,2008
761,8790,1791.0,1788.0,2008
761,55,872.0,869.0,2008
761,58,326.0,325.0,2008
761,9859,,,2008
761,9861,,,2008
761,302,,,2008
761,5258,,,2008
761,8582,,,2008
761,9858,,,2008
761,9860,690.0,687.0,2008
761,999,47.0,47.0,2008
761,1014,65.0,64.0,2008
763,190,3.0,3.0,2008
763,403,309.0,308.0,2008
763,1091,176.0,175.0,2008
763,2014,471.0,468.0,2008
763,6750,,,2008
763,3247,,,2008
765,1960,,,2008
765,199,163.0,163.0,2008
765,210,321.0,320.0,2008
765,418,398.0,396.0,2008
765,618,472.0,469.0,2008
765,632,,,2008
765,53,518.0,514.0,2008
765,1963,1112.0,1107.0,2008
765,1735,,,2008
765,1627,,,2008
765,1390,,,2008
765,1155,929.0,924.0,2008
765,621,,,2008
765,619,,,2008
765,217,396.0,394.0,2008
765,196,1234.0,1226.0,2008
765,9874,,,2008
765,757,,,2008
765,9877,,,2008
765,170,435.0,431.0,2008
769,227,220.0,220.0,2008
769,6857,,,2008
778,289,2.0,2.0,2008
778,9976,,,2008
778,3081,,,2008
778,279,,,2008
784,197,420.0,420.0,2008
784,748,136.0,136.0,2008
784,1122,72.0,72.0,2008
784,1947,333.0,331.0,2008
784,1958,,,2008
784,3057,82.0,81.0,2008
784,4079,1066.0,1061.0,2008
784,4123,,,2008
784,205,418.0,414.0,2008
784,1944,1369.0,1362.0,2008
790,289,2.0,2.0,2008
790,325,177.0,176.0,2008
790,1684,137.0,136.0,2008
791,51,6.0,6.0,2008
791,165,1300.0,1299.0,2008
791,874,421.0,420.0,2008
791,985,100.0,99.0,2008
792,500,65.0,65.0,2008
807,374,346.0,346.0,2008
807,375,299.0,299.0,2008
807,1919,965.0,963.0,2008
807,2086,,,2008
807,2512,1866.0,1863.0,2008
807,5089,917.0,915.0,2008
807,9105,,,2008
807,10226,,,2008
807,10227,,,2008
807,10228,,,2008
807,10230,,,2008
807,10234,,,2008
807,10237,,,2008
807,10243,,,2008
807,3490,,,2008
808,3200,257.0,257.0,2008
808,962,552.0,551.0,2008
810,2305,1442.0,1442.0,2008
810,10278,,,2008
812,846,456.0,456.0,2008
812,818,,,2008
812,3234,,,2008
812,10299,,,2008
813,137,,,2008
813,1098,246.0,246.0,2008
822,4779,,,2008
824,735,106.0,106.0,2008
825,618,88.0,88.0,2008
825,1400,,,2008
825,3747,,,2008
825,439,218.0,217.0,2008
825,629,172.0,171.0,2008
825,1764,,,2008
825,10415,,,2008
828,152,99.0,99.0,2008
828,732,641.0,640.0,2008
828,851,205.0,204.0,2008
828,1343,662.0,659.0,2008
828,1372,183.0,182.0,2008
828,920,107.0,106.0,2008
828,3264,253.0,249.0,2008
829,199,33.0,33.0,2008
836,4920,403.0,403.0,2008
836,265,254.0,254.0,2008
837,53,649.0,649.0,2008
837,1835,288.0,288.0,2008
837,1965,1165.0,1163.0,2008
837,2145,,,2008
837,2605,290.0,289.0,2008
837,2668,57.0,57.0,2008
837,2716,126.0,125.0,2008
837,2811,328.0,324.0,2008
837,10518,,,2008
837,3411,72.0,71.0,2008
837,4113,451.0,445.0,2008
837,4118,568.0,561.0,2008
837,4852,816.0,807.0,2008
837,6043,,,2008
837,7060,,,2008
837,7382,,,2008
837,9783,,,2008
837,3902,494.0,487.0,2008
837,1787,,,2008
837,1790,,,2008
837,632,,,2008
837,154,987.0,976.0,2008
837,162,995.0,983.0,2008
837,237,971.0,960.0,2008
837,238,963.0,952.0,2008
837,603,961.0,950.0,2008
837,616,,,2008
837,1781,,,2008
837,748,466.0,459.0,2008
837,10519,,,2008
837,868,1313.0,1295.0,2008
837,1098,1378.0,1359.0,2008
837,1222,17.0,17.0,2008
837,1737,,,2008
837,1745,,,2008
837,755,,,2008
837,5876,,,2008
837,1747,,,2008
837,1109,251.0,247.0,2008
837,10516,,,2008
837,756,,,2008
839,408,,,2008
840,7623,,,2008
840,10539,,,2008
841,1180,604.0,604.0,2008
844,40,534.0,534.0,2008
845,707,30.0,30.0,2008
845,812,337.0,336.0,2008
845,917,18.0,18.0,2008
845,918,62.0,60.0,2008
845,949,280.0,277.0,2008
845,1360,182.0,179.0,2008
845,4787,1793.0,1787.0,2008
845,10584,,,2008
845,10585,,,2008
845,6282,1305.0,1299.0,2008
849,424,71.0,71.0,2008
849,207,28.0,28.0,2008
849,1239,175.0,173.0,2008
849,226,89.0,87.0,2008
851,318,43.0,43.0,2008
851,1034,,,2008
851,10641,,,2008
853,2734,,,2008
853,3047,722.0,722.0,2008
853,2741,,,2008
860,1202,1586.0,1586.0,2008
860,2817,282.0,282.0,2008
860,7047,,,2008
860,7265,,,2008
860,2772,,,2008
860,3511,,,2008
860,3703,1533.0,1532.0,2008
860,6151,498.0,497.0,2008
861,333,7.0,7.0,2008
868,1009,377.0,377.0,2008
868,1104,162.0,162.0,2008
871,5244,,,2008
873,257,1.0,1.0,2008
873,292,6.0,5.0,2008
873,299,3.0,2.0,2008
874,1298,,,2008
881,10797,,,2008
887,152,99.0,99.0,2008
887,188,173.0,172.0,2008
887,1113,269.0,267.0,2008
887,1994,1490.0,1487.0,2008
887,2172,,,2008
887,2969,,,2008
887,3723,,,2008
887,3788,1675.0,1671.0,2008
887,9717,,,2008
887,3417,629.0,626.0,2008
887,10832,,,2008
887,959,55.0,55.0,2008
887,961,186.0,183.0,2008
887,10833,,,2008
891,509,,,2008
891,233,10.0,10.0,2008
891,707,30.0,29.0,2008
891,2011,,,2008
891,10856,,,2008
893,72,1.0,1.0,2008
893,1072,592.0,591.0,2008
893,1713,169.0,168.0,2008
895,7,219.0,219.0,2008
895,163,16.0,16.0,2008
895,868,79.0,78.0,2008
895,1104,162.0,160.0,2008
895,1412,103.0,101.0,2008
896,10900,,,2008
896,10901,,,2008
896,238,112.0,112.0,2008
896,816,,,2008
896,2716,1795.0,1794.0,2008
898,55,6.0,6.0,2008
898,67,95.0,94.0,2008
898,295,1.0,1.0,2008
898,340,,,2008
898,889,114.0,111.0,2008
898,2523,20.0,18.0,2008
898,3281,452.0,447.0,2008
900,5192,,,2008
900,9013,,,2008
900,375,299.0,299.0,2008
900,2088,,,2008
900,2092,,,2008
900,2428,,,2008
900,6857,,,2008
900,10925,,,2008
900,10935,,,2008
903,503,123.0,123.0,2008
905,65,9.0,9.0,2008
905,2598,,,2008
905,1047,197.0,196.0,2008
905,903,121.0,120.0,2008
905,701,91.0,90.0,2008
905,546,,,2008
905,498,37.0,36.0,2008
905,484,,,2008
905,349,110.0,107.0,2008
905,342,1756.0,1750.0,2008
905,331,412.0,406.0,2008
905,329,223.0,217.0,2008
905,327,,,2008
905,321,437.0,429.0,2008
905,320,184.0,179.0,2008
905,300,,,2008
905,298,206.0,199.0,2008
905,295,35.0,34.0,2008
905,292,26.0,25.0,2008
905,289,2.0,2.0,2008
905,288,31.0,28.0,2008
905,97,,,2008
905,89,,,2008
905,67,8.0,7.0,2008
905,3057,82.0,75.0,2008
905,3200,257.0,242.0,2008
906,536,231.0,231.0,2008
906,325,177.0,177.0,2008
906,498,37.0,37.0,2008
906,1246,308.0,305.0,2008
906,5934,,,2008
906,481,402.0,398.0,2008
906,524,,,2008
906,289,2.0,2.0,2008
906,2801,,,2008
906,538,163.0,161.0,2008
906,779,1136.0,1129.0,2008
906,461,1853.0,1845.0,2008
906,3239,773.0,766.0,2008
907,1415,220.0,220.0,2008
907,1639,131.0,131.0,2008
908,50,,,2008
908,36,336.0,336.0,2008
909,324,,,2008
909,67,156.0,156.0,2008
909,190,632.0,631.0,2008
909,209,180.0,179.0,2008
909,292,5.0,5.0,2008
909,378,110.0,109.0,2008
909,2526,,,2008
909,3367,,,2008
909,198,408.0,404.0,2008
909,540,108.0,107.0,2008
909,173,479.0,473.0,2008
909,293,13.0,12.0,2008
909,377,251.0,245.0,2008
909,1104,720.0,710.0,2008
909,1714,,,2008
909,488,463.0,455.0,2008
910,257,49.0,49.0,2008
910,349,110.0,109.0,2008
910,55,58.0,57.0,2008
912,7097,,,2008
912,917,1617.0,1617.0,2008
912,1249,1927.0,1926.0,2008
912,1339,1140.0,1140.0,2008
912,2834,1863.0,1861.0,2008
912,942,1323.0,1322.0,2008
912,3660,,,2008
912,1360,1609.0,1607.0,2008
912,1803,1778.0,1774.0,2008
912,2372,,,2008
912,2038,,,2008
912,10996,,,2008
912,951,1958.0,1951.0,2008
912,706,1965.0,1957.0,2008
912,1412,1950.0,1943.0,2008
912,10994,,,2008
912,1810,1751.0,1747.0,2008
912,2343,1714.0,1710.0,2008
912,2346,1966.0,1954.0,2008
912,932,11.0,11.0,2008
912,2797,1960.0,1948.0,2008
912,735,1790.0,1782.0,2008
912,732,1000.0,999.0,2008
912,4165,,,2008
912,212,1554.0,1550.0,2008
914,1270,,,2008
914,10993,323.0,323.0,2008
921,475,279.0,279.0,2008
921,3333,270.0,270.0,2008
922,57,732.0,732.0,2008
922,11049,,,2008
922,5542,,,2008
922,173,1923.0,1922.0,2008
922,238,1364.0,1363.0,2008
922,1787,,,2008
922,6756,,,2008
922,6231,1891.0,1889.0,2008
922,3676,,,2008
922,3290,,,2008
922,3280,1615.0,1613.0,2008
922,1983,858.0,857.0,2008
922,1375,1940.0,1934.0,2008
922,1800,242.0,242.0,2008
922,11052,,,2008
922,418,1325.0,1322.0,2008
922,65,1953.0,1944.0,2008
922,154,1782.0,1776.0,2008
922,858,1082.0,1079.0,2008
922,182,1759.0,1752.0,2008
922,11050,,,2008
922,10479,,,2008
922,7644,,,2008
922,3884,970.0,967.0,2008
922,1089,1799.0,1789.0,2008
922,183,1822.0,1811.0,2008
922,1098,908.0,905.0,2008
922,2616,1584.0,1576.0,2008
922,2605,144.0,144.0,2008
922,4049,,,2008
922,72,1936.0,1919.0,2008
922,1790,,,2008
922,58,1649.0,1638.0,2008
922,166,1739.0,1727.0,2008
922,2935,531.0,529.0,2008
922,88,1458.0,1448.0,2008
922,11051,,,2008
922,511,1915.0,1895.0,2008
922,3164,,,2008
924,11074,,,2008
924,239,408.0,408.0,2008
924,241,1335.0,1334.0,2008
924,257,49.0,49.0,2008
924,314,193.0,192.0,2008
924,327,,,2008
924,8991,903.0,900.0,2008
924,9907,,,2008
924,10608,,,2008
924,11062,,,2008
924,11063,,,2008
924,11065,,,2008
924,11069,,,2008
924,11070,,,2008
924,11079,,,2008
926,45,142.0,142.0,2008
926,777,,,2008
926,11101,,,2008
926,11087,,,2008
926,11118,,,2008
926,3289,,,2008
926,11107,,,2008
926,6981,,,2008
926,9997,,,2008
926,11093,,,2008
926,11115,,,2008
926,11092,,,2008
926,11112,,,2008
926,11104,,,2008
926,11100,,,2008
926,11096,,,2008
926,9,282.0,281.0,2008
926,3527,,,2008
926,19,1037.0,1035.0,2008
926,6878,,,2008
926,1394,512.0,510.0,2008
926,6542,1839.0,1835.0,2008
926,11113,,,2008
926,11099,,,2008
926,6962,,,2008
926,11103,815.0,812.0,2008
926,11088,,,2008
926,11111,,,2008
926,7521,787.0,784.0,2008
926,11106,,,2008
926,11114,,,2008
926,11095,,,2008
926,11098,,,2008
926,11109,,,2008
926,11110,,,2008
926,11116,,,2008
927,815,271.0,271.0,2008
927,6130,,,2008
927,8350,,,2008
927,6382,,,2008
929,11132,,,2008
929,518,1029.0,1029.0,2008
929,11138,,,2008
932,11171,,,2008
933,439,218.0,218.0,2008
933,1768,,,2008
933,10617,,,2008
933,11177,,,2008
933,11178,,,2008
933,182,52.0,52.0,2008
933,716,191.0,190.0,2008
933,2815,221.0,218.0,2008
936,11203,,,2008
936,603,1685.0,1685.0,2008
936,10518,,,2008
936,2681,,,2008
936,2668,1467.0,1467.0,2008
936,2667,,,2008
936,2146,,,2008
936,2149,,,2008
936,1745,,,2008
936,748,482.0,482.0,2008
936,616,,,2008
936,1969,228.0,228.0,2008
936,1943,,,2008
936,1222,134.0,134.0,2008
936,2673,,,2008
936,2674,,,2008
936,744,174.0,173.0,2008
936,11209,,,2008
936,2688,38.0,38.0,2008
936,11200,,,2008
938,3859,56.0,56.0,2008
938,972,157.0,156.0,2008
938,297,,,2008
948,10515,,,2008
